"Step","donkeykong_softmax_blender_logic_lr_0.00025_llr_0.00025_blr_0.00025_gamma_0.99_bentcoef_0.01_numenvs_512_steps_128_pretrained_False_joint_True_2 - charts/episodic_game_return","donkeykong_softmax_blender_logic_lr_0.00025_llr_0.00025_blr_0.00025_gamma_0.99_bentcoef_0.01_numenvs_512_steps_128_pretrained_False_joint_True_2 - charts/episodic_game_return__MIN","donkeykong_softmax_blender_logic_lr_0.00025_llr_0.00025_blr_0.00025_gamma_0.99_bentcoef_0.01_numenvs_512_steps_128_pretrained_False_joint_True_2 - charts/episodic_game_return__MAX","donkeykong_softmax_blender_logic_lr_0.00025_llr_0.00025_blr_0.00025_gamma_0.99_bentcoef_0.01_numenvs_512_steps_128_pretrained_False_joint_True_514 - charts/episodic_game_return","donkeykong_softmax_blender_logic_lr_0.00025_llr_0.00025_blr_0.00025_gamma_0.99_bentcoef_0.01_numenvs_512_steps_128_pretrained_False_joint_True_514 - charts/episodic_game_return__MIN","donkeykong_softmax_blender_logic_lr_0.00025_llr_0.00025_blr_0.00025_gamma_0.99_bentcoef_0.01_numenvs_512_steps_128_pretrained_False_joint_True_514 - charts/episodic_game_return__MAX","donkeykong_softmax_blender_logic_lr_0.00025_llr_0.00025_blr_0.00025_gamma_0.99_bentcoef_0.01_numenvs_512_steps_128_pretrained_False_joint_True_1520 - charts/episodic_game_return","donkeykong_softmax_blender_logic_lr_0.00025_llr_0.00025_blr_0.00025_gamma_0.99_bentcoef_0.01_numenvs_512_steps_128_pretrained_False_joint_True_1520 - charts/episodic_game_return__MIN","donkeykong_softmax_blender_logic_lr_0.00025_llr_0.00025_blr_0.00025_gamma_0.99_bentcoef_0.01_numenvs_512_steps_128_pretrained_False_joint_True_1520 - charts/episodic_game_return__MAX"
"3467","0.10000000149011612","0.10000000149011612","0.10000000149011612","0","0","0","1","1","1"
"3468","0","0","0","0","0","0","1.7000000476837158","1.7000000476837158","1.7000000476837158"
"3469","0.800000011920929","0.800000011920929","0.800000011920929","0.10000000149011612","0.10000000149011612","0.10000000149011612","1.899999976158142","1.899999976158142","1.899999976158142"
"3470","0.10000000149011612","0.10000000149011612","0.10000000149011612","0","0","0","0","0","0"
"3471","0.30000001192092896","0.30000001192092896","0.30000001192092896","0","0","0","1.7000000476837158","1.7000000476837158","1.7000000476837158"
"3472","0.10000000149011612","0.10000000149011612","0.10000000149011612","0","0","0","2.4000000953674316","2.4000000953674316","2.4000000953674316"
"3473","0.4000000059604645","0.4000000059604645","0.4000000059604645","1.100000023841858","1.100000023841858","1.100000023841858","0.10000000149011612","0.10000000149011612","0.10000000149011612"
"3474","0.4000000059604645","0.4000000059604645","0.4000000059604645","0.20000000298023224","0.20000000298023224","0.20000000298023224","1.7000000476837158","1.7000000476837158","1.7000000476837158"
"3475","0","0","0","0","0","0","0.10000000149011612","0.10000000149011612","0.10000000149011612"
"3476","1.8000000715255737","1.8000000715255737","1.8000000715255737","0","0","0","2","2","2"
"3477","2.8999998569488525","2.8999998569488525","2.8999998569488525","0.9000000357627869","0.9000000357627869","0.9000000357627869","1.600000023841858","1.600000023841858","1.600000023841858"
"3478","0.10000000149011612","0.10000000149011612","0.10000000149011612","9.90000057220459","9.90000057220459","9.90000057220459","0.10000000149011612","0.10000000149011612","0.10000000149011612"
"3479","0.10000000149011612","0.10000000149011612","0.10000000149011612","0","0","0","3.5999996662139893","3.5999996662139893","3.5999996662139893"
"3480","0.20000000298023224","0.20000000298023224","0.20000000298023224","0.10000000149011612","0.10000000149011612","0.10000000149011612","0.800000011920929","0.800000011920929","0.800000011920929"
"3481","0","0","0","2.5999999046325684","2.5999999046325684","2.5999999046325684","0","0","0"
"3482","0.800000011920929","0.800000011920929","0.800000011920929","0","0","0","0.10000000149011612","0.10000000149011612","0.10000000149011612"
"3483","0.10000000149011612","0.10000000149011612","0.10000000149011612","","","","0.20000000298023224","0.20000000298023224","0.20000000298023224"
"3484","0.10000000149011612","0.10000000149011612","0.10000000149011612","0.9000000357627869","0.9000000357627869","0.9000000357627869","0.9000000357627869","0.9000000357627869","0.9000000357627869"
"3485","0.10000000149011612","0.10000000149011612","0.10000000149011612","0.800000011920929","0.800000011920929","0.800000011920929","0.9000000357627869","0.9000000357627869","0.9000000357627869"
"3486","0.10000000149011612","0.10000000149011612","0.10000000149011612","1.600000023841858","1.600000023841858","1.600000023841858","0","0","0"
"3487","2.5","2.5","2.5","0.9000000357627869","0.9000000357627869","0.9000000357627869","0.6000000238418579","0.6000000238418579","0.6000000238418579"
"3488","1.2000000476837158","1.2000000476837158","1.2000000476837158","0","0","0","0.5","0.5","0.5"
"3489","0","0","0","0","0","0","0.20000000298023224","0.20000000298023224","0.20000000298023224"
"3490","0.800000011920929","0.800000011920929","0.800000011920929","1.2000000476837158","1.2000000476837158","1.2000000476837158","0.20000000298023224","0.20000000298023224","0.20000000298023224"
"3491","0.10000000149011612","0.10000000149011612","0.10000000149011612","0","0","0","0.4000000059604645","0.4000000059604645","0.4000000059604645"
"3492","1","1","1","0.800000011920929","0.800000011920929","0.800000011920929","0.10000000149011612","0.10000000149011612","0.10000000149011612"
"3493","1.100000023841858","1.100000023841858","1.100000023841858","0","0","0","0.10000000149011612","0.10000000149011612","0.10000000149011612"
"3494","0.800000011920929","0.800000011920929","0.800000011920929","0.800000011920929","0.800000011920929","0.800000011920929","0.6000000238418579","0.6000000238418579","0.6000000238418579"
"3495","0","0","0","0","0","0","0.20000000298023224","0.20000000298023224","0.20000000298023224"
"3496","0","0","0","1.7000000476837158","1.7000000476837158","1.7000000476837158","0.800000011920929","0.800000011920929","0.800000011920929"
"3497","0.10000000149011612","0.10000000149011612","0.10000000149011612","1.600000023841858","1.600000023841858","1.600000023841858","0.10000000149011612","0.10000000149011612","0.10000000149011612"
"3498","0","0","0","0.10000000149011612","0.10000000149011612","0.10000000149011612","0.800000011920929","0.800000011920929","0.800000011920929"
"3499","1.4000000953674316","1.4000000953674316","1.4000000953674316","0.800000011920929","0.800000011920929","0.800000011920929","1.100000023841858","1.100000023841858","1.100000023841858"
"3500","0.30000001192092896","0.30000001192092896","0.30000001192092896","0.10000000149011612","0.10000000149011612","0.10000000149011612","1.2000000476837158","1.2000000476837158","1.2000000476837158"
"3501","0.800000011920929","0.800000011920929","0.800000011920929","1","1","1","0.9000000357627869","0.9000000357627869","0.9000000357627869"
"3502","0.800000011920929","0.800000011920929","0.800000011920929","0.10000000149011612","0.10000000149011612","0.10000000149011612","0.10000000149011612","0.10000000149011612","0.10000000149011612"
"3503","0.20000000298023224","0.20000000298023224","0.20000000298023224","0","0","0","0","0","0"
"3504","0.800000011920929","0.800000011920929","0.800000011920929","0.10000000149011612","0.10000000149011612","0.10000000149011612","1.600000023841858","1.600000023841858","1.600000023841858"
"3505","2.0999999046325684","2.0999999046325684","2.0999999046325684","0.800000011920929","0.800000011920929","0.800000011920929","0.20000000298023224","0.20000000298023224","0.20000000298023224"
"3506","0.10000000149011612","0.10000000149011612","0.10000000149011612","0","0","0","2.5","2.5","2.5"
"3507","0.9000000357627869","0.9000000357627869","0.9000000357627869","0.800000011920929","0.800000011920929","0.800000011920929","0","0","0"
"3508","3.3999998569488525","3.3999998569488525","3.3999998569488525","0.10000000149011612","0.10000000149011612","0.10000000149011612","0.800000011920929","0.800000011920929","0.800000011920929"
"3509","0.10000000149011612","0.10000000149011612","0.10000000149011612","0.10000000149011612","0.10000000149011612","0.10000000149011612","0.800000011920929","0.800000011920929","0.800000011920929"
"3510","0.800000011920929","0.800000011920929","0.800000011920929","0.10000000149011612","0.10000000149011612","0.10000000149011612","0","0","0"
"3511","0.800000011920929","0.800000011920929","0.800000011920929","0.20000000298023224","0.20000000298023224","0.20000000298023224","0.10000000149011612","0.10000000149011612","0.10000000149011612"
"3512","0","0","0","0.10000000149011612","0.10000000149011612","0.10000000149011612","0.10000000149011612","0.10000000149011612","0.10000000149011612"
"3513","1.100000023841858","1.100000023841858","1.100000023841858","1.600000023841858","1.600000023841858","1.600000023841858","0.800000011920929","0.800000011920929","0.800000011920929"
"3514","4.900000095367432","4.900000095367432","4.900000095367432","0.800000011920929","0.800000011920929","0.800000011920929","1.8000000715255737","1.8000000715255737","1.8000000715255737"
"3515","6.599999904632568","6.599999904632568","6.599999904632568","0.20000000298023224","0.20000000298023224","0.20000000298023224","1.4000000953674316","1.4000000953674316","1.4000000953674316"
"3516","0","0","0","1.2000000476837158","1.2000000476837158","1.2000000476837158","0.10000000149011612","0.10000000149011612","0.10000000149011612"
"3517","0.10000000149011612","0.10000000149011612","0.10000000149011612","0.800000011920929","0.800000011920929","0.800000011920929","0.10000000149011612","0.10000000149011612","0.10000000149011612"
"3518","0.800000011920929","0.800000011920929","0.800000011920929","0.10000000149011612","0.10000000149011612","0.10000000149011612","0.10000000149011612","0.10000000149011612","0.10000000149011612"
"3519","1.100000023841858","1.100000023841858","1.100000023841858","0","0","0","4.299999713897705","4.299999713897705","4.299999713897705"
"3520","0","0","0","0.9000000357627869","0.9000000357627869","0.9000000357627869","0","0","0"
"3521","0.10000000149011612","0.10000000149011612","0.10000000149011612","0.800000011920929","0.800000011920929","0.800000011920929","1.600000023841858","1.600000023841858","1.600000023841858"
"3522","0.10000000149011612","0.10000000149011612","0.10000000149011612","0","0","0","0.20000000298023224","0.20000000298023224","0.20000000298023224"
"3523","5","5","5","1.600000023841858","1.600000023841858","1.600000023841858","0","0","0"
"3524","0","0","0","0.10000000149011612","0.10000000149011612","0.10000000149011612","0.20000000298023224","0.20000000298023224","0.20000000298023224"
"3525","1.100000023841858","1.100000023841858","1.100000023841858","0","0","0","0.800000011920929","0.800000011920929","0.800000011920929"
"3526","1.600000023841858","1.600000023841858","1.600000023841858","0.10000000149011612","0.10000000149011612","0.10000000149011612","0.9000000357627869","0.9000000357627869","0.9000000357627869"
"3527","1","1","1","0.9000000357627869","0.9000000357627869","0.9000000357627869","0.10000000149011612","0.10000000149011612","0.10000000149011612"
"3528","5.800000190734863","5.800000190734863","5.800000190734863","0.20000000298023224","0.20000000298023224","0.20000000298023224","0.10000000149011612","0.10000000149011612","0.10000000149011612"
"3529","0","0","0","0.20000000298023224","0.20000000298023224","0.20000000298023224","0.10000000149011612","0.10000000149011612","0.10000000149011612"
"3530","0.800000011920929","0.800000011920929","0.800000011920929","0.9000000357627869","0.9000000357627869","0.9000000357627869","0","0","0"
"3531","0.800000011920929","0.800000011920929","0.800000011920929","1.9000000953674316","1.9000000953674316","1.9000000953674316","0.800000011920929","0.800000011920929","0.800000011920929"
"3532","0.9000000357627869","0.9000000357627869","0.9000000357627869","0.800000011920929","0.800000011920929","0.800000011920929","0","0","0"
"3533","1.3000000715255737","1.3000000715255737","1.3000000715255737","0","0","0","1","1","1"
"3534","0.10000000149011612","0.10000000149011612","0.10000000149011612","","","","0.10000000149011612","0.10000000149011612","0.10000000149011612"
"3535","0","0","0","0.800000011920929","0.800000011920929","0.800000011920929","0","0","0"
"3536","1.899999976158142","1.899999976158142","1.899999976158142","0","0","0","0.9000000357627869","0.9000000357627869","0.9000000357627869"
"3537","0.9000000357627869","0.9000000357627869","0.9000000357627869","0","0","0","0.20000000298023224","0.20000000298023224","0.20000000298023224"
"3538","0","0","0","0","0","0","1.600000023841858","1.600000023841858","1.600000023841858"
"3539","0.9000000357627869","0.9000000357627869","0.9000000357627869","0","0","0","0.20000000298023224","0.20000000298023224","0.20000000298023224"
"3540","0.30000001192092896","0.30000001192092896","0.30000001192092896","0.10000000149011612","0.10000000149011612","0.10000000149011612","0.9000000357627869","0.9000000357627869","0.9000000357627869"
"3541","1.8000000715255737","1.8000000715255737","1.8000000715255737","0.800000011920929","0.800000011920929","0.800000011920929","0","0","0"
"3542","0","0","0","0","0","0","1","1","1"
"3543","0","0","0","0","0","0","1.7000000476837158","1.7000000476837158","1.7000000476837158"
"3544","0.800000011920929","0.800000011920929","0.800000011920929","0.10000000149011612","0.10000000149011612","0.10000000149011612","0","0","0"
"3545","6.500000476837158","6.500000476837158","6.500000476837158","0.10000000149011612","0.10000000149011612","0.10000000149011612","2.5","2.5","2.5"
"3546","1","1","1","1.9000000953674316","1.9000000953674316","1.9000000953674316","0.800000011920929","0.800000011920929","0.800000011920929"
"3547","0","0","0","1.100000023841858","1.100000023841858","1.100000023841858","2.4000000953674316","2.4000000953674316","2.4000000953674316"
"3548","0.800000011920929","0.800000011920929","0.800000011920929","0.10000000149011612","0.10000000149011612","0.10000000149011612","2.6000001430511475","2.6000001430511475","2.6000001430511475"
"3549","0","0","0","0","0","0","0","0","0"
"3550","0.7000000476837158","0.7000000476837158","0.7000000476837158","0.10000000149011612","0.10000000149011612","0.10000000149011612","0.10000000149011612","0.10000000149011612","0.10000000149011612"
"3551","0.10000000149011612","0.10000000149011612","0.10000000149011612","0","0","0","3.200000047683716","3.200000047683716","3.200000047683716"
"3552","0.9000000357627869","0.9000000357627869","0.9000000357627869","0","0","0","0.10000000149011612","0.10000000149011612","0.10000000149011612"
"3553","1","1","1","0.800000011920929","0.800000011920929","0.800000011920929","1.100000023841858","1.100000023841858","1.100000023841858"
"3554","0.4000000059604645","0.4000000059604645","0.4000000059604645","0","0","0","0.800000011920929","0.800000011920929","0.800000011920929"
"3555","0.800000011920929","0.800000011920929","0.800000011920929","1.7000000476837158","1.7000000476837158","1.7000000476837158","0.30000001192092896","0.30000001192092896","0.30000001192092896"
"3556","0.20000000298023224","0.20000000298023224","0.20000000298023224","0.10000000149011612","0.10000000149011612","0.10000000149011612","8.30000114440918","8.30000114440918","8.30000114440918"
"3557","3.0999996662139893","3.0999996662139893","3.0999996662139893","0","0","0","6.800000190734863","6.800000190734863","6.800000190734863"
"3558","0","0","0","0.10000000149011612","0.10000000149011612","0.10000000149011612","0.10000000149011612","0.10000000149011612","0.10000000149011612"
"3559","1.4000000953674316","1.4000000953674316","1.4000000953674316","0","0","0","1.7000000476837158","1.7000000476837158","1.7000000476837158"
"3560","0","0","0","0.800000011920929","0.800000011920929","0.800000011920929","0.20000000298023224","0.20000000298023224","0.20000000298023224"
"3561","0","0","0","0","0","0","1.7000000476837158","1.7000000476837158","1.7000000476837158"
"3562","0.10000000149011612","0.10000000149011612","0.10000000149011612","4.299999713897705","4.299999713897705","4.299999713897705","0.9000000357627869","0.9000000357627869","0.9000000357627869"
"3563","2.700000047683716","2.700000047683716","2.700000047683716","0.20000000298023224","0.20000000298023224","0.20000000298023224","0.800000011920929","0.800000011920929","0.800000011920929"
"3564","0.800000011920929","0.800000011920929","0.800000011920929","1.100000023841858","1.100000023841858","1.100000023841858","1.7000000476837158","1.7000000476837158","1.7000000476837158"
